/mnt/data/caozehao/Potsdam/RGB1/0.jpg,/mnt/data/caozehao/Potsdam/labeled1/0.png
/mnt/data/caozehao/Potsdam/RGB1/1.jpg,/mnt/data/caozehao/Potsdam/labeled1/1.png
/mnt/data/caozehao/Potsdam/RGB1/2.jpg,/mnt/data/caozehao/Potsdam/labeled1/2.png
/mnt/data/caozehao/Potsdam/RGB1/3.jpg,/mnt/data/caozehao/Potsdam/labeled1/3.png
/mnt/data/caozehao/Potsdam/RGB1/4.jpg,/mnt/data/caozehao/Potsdam/labeled1/4.png
/mnt/data/caozehao/Potsdam/RGB1/5.jpg,/mnt/data/caozehao/Potsdam/labeled1/5.png
/mnt/data/caozehao/Potsdam/RGB1/6.jpg,/mnt/data/caozehao/Potsdam/labeled1/6.png
/mnt/data/caozehao/Potsdam/RGB1/7.jpg,/mnt/data/caozehao/Potsdam/labeled1/7.png
/mnt/data/caozehao/Potsdam/RGB1/8.jpg,/mnt/data/caozehao/Potsdam/labeled1/8.png
/mnt/data/caozehao/Potsdam/RGB1/9.jpg,/mnt/data/caozehao/Potsdam/labeled1/9.png
/mnt/data/caozehao/Potsdam/RGB1/10.jpg,/mnt/data/caozehao/Potsdam/labeled1/10.png
/mnt/data/caozehao/Potsdam/RGB1/11.jpg,/mnt/data/caozehao/Potsdam/labeled1/11.png
/mnt/data/caozehao/Potsdam/RGB1/12.jpg,/mnt/data/caozehao/Potsdam/labeled1/12.png
/mnt/data/caozehao/Potsdam/RGB1/13.jpg,/mnt/data/caozehao/Potsdam/labeled1/13.png
/mnt/data/caozehao/Potsdam/RGB1/14.jpg,/mnt/data/caozehao/Potsdam/labeled1/14.png
/mnt/data/caozehao/Potsdam/RGB1/15.jpg,/mnt/data/caozehao/Potsdam/labeled1/15.png
/mnt/data/caozehao/Potsdam/RGB1/16.jpg,/mnt/data/caozehao/Potsdam/labeled1/16.png
/mnt/data/caozehao/Potsdam/RGB1/17.jpg,/mnt/data/caozehao/Potsdam/labeled1/17.png
/mnt/data/caozehao/Potsdam/RGB1/18.jpg,/mnt/data/caozehao/Potsdam/labeled1/18.png
/mnt/data/caozehao/Potsdam/RGB1/19.jpg,/mnt/data/caozehao/Potsdam/labeled1/19.png
/mnt/data/caozehao/Potsdam/RGB1/20.jpg,/mnt/data/caozehao/Potsdam/labeled1/20.png
/mnt/data/caozehao/Potsdam/RGB1/21.jpg,/mnt/data/caozehao/Potsdam/labeled1/21.png
/mnt/data/caozehao/Potsdam/RGB1/22.jpg,/mnt/data/caozehao/Potsdam/labeled1/22.png
/mnt/data/caozehao/Potsdam/RGB1/23.jpg,/mnt/data/caozehao/Potsdam/labeled1/23.png
/mnt/data/caozehao/Potsdam/RGB1/24.jpg,/mnt/data/caozehao/Potsdam/labeled1/24.png
/mnt/data/caozehao/Potsdam/RGB1/25.jpg,/mnt/data/caozehao/Potsdam/labeled1/25.png
/mnt/data/caozehao/Potsdam/RGB1/26.jpg,/mnt/data/caozehao/Potsdam/labeled1/26.png
/mnt/data/caozehao/Potsdam/RGB1/27.jpg,/mnt/data/caozehao/Potsdam/labeled1/27.png
/mnt/data/caozehao/Potsdam/RGB1/28.jpg,/mnt/data/caozehao/Potsdam/labeled1/28.png
/mnt/data/caozehao/Potsdam/RGB1/29.jpg,/mnt/data/caozehao/Potsdam/labeled1/29.png
/mnt/data/caozehao/Potsdam/RGB1/30.jpg,/mnt/data/caozehao/Potsdam/labeled1/30.png
/mnt/data/caozehao/Potsdam/RGB1/31.jpg,/mnt/data/caozehao/Potsdam/labeled1/31.png
/mnt/data/caozehao/Potsdam/RGB1/32.jpg,/mnt/data/caozehao/Potsdam/labeled1/32.png
/mnt/data/caozehao/Potsdam/RGB1/33.jpg,/mnt/data/caozehao/Potsdam/labeled1/33.png
/mnt/data/caozehao/Potsdam/RGB1/34.jpg,/mnt/data/caozehao/Potsdam/labeled1/34.png
/mnt/data/caozehao/Potsdam/RGB1/35.jpg,/mnt/data/caozehao/Potsdam/labeled1/35.png
/mnt/data/caozehao/Potsdam/RGB1/36.jpg,/mnt/data/caozehao/Potsdam/labeled1/36.png
/mnt/data/caozehao/Potsdam/RGB1/37.jpg,/mnt/data/caozehao/Potsdam/labeled1/37.png
/mnt/data/caozehao/Potsdam/RGB1/38.jpg,/mnt/data/caozehao/Potsdam/labeled1/38.png
/mnt/data/caozehao/Potsdam/RGB1/39.jpg,/mnt/data/caozehao/Potsdam/labeled1/39.png
/mnt/data/caozehao/Potsdam/RGB1/40.jpg,/mnt/data/caozehao/Potsdam/labeled1/40.png
/mnt/data/caozehao/Potsdam/RGB1/41.jpg,/mnt/data/caozehao/Potsdam/labeled1/41.png
/mnt/data/caozehao/Potsdam/RGB1/42.jpg,/mnt/data/caozehao/Potsdam/labeled1/42.png
/mnt/data/caozehao/Potsdam/RGB1/43.jpg,/mnt/data/caozehao/Potsdam/labeled1/43.png
/mnt/data/caozehao/Potsdam/RGB1/44.jpg,/mnt/data/caozehao/Potsdam/labeled1/44.png
/mnt/data/caozehao/Potsdam/RGB1/45.jpg,/mnt/data/caozehao/Potsdam/labeled1/45.png
/mnt/data/caozehao/Potsdam/RGB1/46.jpg,/mnt/data/caozehao/Potsdam/labeled1/46.png
/mnt/data/caozehao/Potsdam/RGB1/47.jpg,/mnt/data/caozehao/Potsdam/labeled1/47.png
/mnt/data/caozehao/Potsdam/RGB1/48.jpg,/mnt/data/caozehao/Potsdam/labeled1/48.png
/mnt/data/caozehao/Potsdam/RGB1/49.jpg,/mnt/data/caozehao/Potsdam/labeled1/49.png
/mnt/data/caozehao/Potsdam/RGB1/50.jpg,/mnt/data/caozehao/Potsdam/labeled1/50.png
/mnt/data/caozehao/Potsdam/RGB1/51.jpg,/mnt/data/caozehao/Potsdam/labeled1/51.png
/mnt/data/caozehao/Potsdam/RGB1/52.jpg,/mnt/data/caozehao/Potsdam/labeled1/52.png
/mnt/data/caozehao/Potsdam/RGB1/53.jpg,/mnt/data/caozehao/Potsdam/labeled1/53.png
/mnt/data/caozehao/Potsdam/RGB1/54.jpg,/mnt/data/caozehao/Potsdam/labeled1/54.png
/mnt/data/caozehao/Potsdam/RGB1/55.jpg,/mnt/data/caozehao/Potsdam/labeled1/55.png
/mnt/data/caozehao/Potsdam/RGB1/56.jpg,/mnt/data/caozehao/Potsdam/labeled1/56.png
/mnt/data/caozehao/Potsdam/RGB1/57.jpg,/mnt/data/caozehao/Potsdam/labeled1/57.png
/mnt/data/caozehao/Potsdam/RGB1/58.jpg,/mnt/data/caozehao/Potsdam/labeled1/58.png
/mnt/data/caozehao/Potsdam/RGB1/59.jpg,/mnt/data/caozehao/Potsdam/labeled1/59.png
/mnt/data/caozehao/Potsdam/RGB1/60.jpg,/mnt/data/caozehao/Potsdam/labeled1/60.png
/mnt/data/caozehao/Potsdam/RGB1/61.jpg,/mnt/data/caozehao/Potsdam/labeled1/61.png
/mnt/data/caozehao/Potsdam/RGB1/62.jpg,/mnt/data/caozehao/Potsdam/labeled1/62.png
/mnt/data/caozehao/Potsdam/RGB1/63.jpg,/mnt/data/caozehao/Potsdam/labeled1/63.png
/mnt/data/caozehao/Potsdam/RGB1/64.jpg,/mnt/data/caozehao/Potsdam/labeled1/64.png
/mnt/data/caozehao/Potsdam/RGB1/65.jpg,/mnt/data/caozehao/Potsdam/labeled1/65.png
/mnt/data/caozehao/Potsdam/RGB1/66.jpg,/mnt/data/caozehao/Potsdam/labeled1/66.png
/mnt/data/caozehao/Potsdam/RGB1/67.jpg,/mnt/data/caozehao/Potsdam/labeled1/67.png
/mnt/data/caozehao/Potsdam/RGB1/68.jpg,/mnt/data/caozehao/Potsdam/labeled1/68.png
/mnt/data/caozehao/Potsdam/RGB1/69.jpg,/mnt/data/caozehao/Potsdam/labeled1/69.png
/mnt/data/caozehao/Potsdam/RGB1/70.jpg,/mnt/data/caozehao/Potsdam/labeled1/70.png
/mnt/data/caozehao/Potsdam/RGB1/71.jpg,/mnt/data/caozehao/Potsdam/labeled1/71.png
/mnt/data/caozehao/Potsdam/RGB1/72.jpg,/mnt/data/caozehao/Potsdam/labeled1/72.png
/mnt/data/caozehao/Potsdam/RGB1/73.jpg,/mnt/data/caozehao/Potsdam/labeled1/73.png
/mnt/data/caozehao/Potsdam/RGB1/74.jpg,/mnt/data/caozehao/Potsdam/labeled1/74.png
/mnt/data/caozehao/Potsdam/RGB1/75.jpg,/mnt/data/caozehao/Potsdam/labeled1/75.png
/mnt/data/caozehao/Potsdam/RGB1/76.jpg,/mnt/data/caozehao/Potsdam/labeled1/76.png
/mnt/data/caozehao/Potsdam/RGB1/77.jpg,/mnt/data/caozehao/Potsdam/labeled1/77.png
/mnt/data/caozehao/Potsdam/RGB1/78.jpg,/mnt/data/caozehao/Potsdam/labeled1/78.png
/mnt/data/caozehao/Potsdam/RGB1/79.jpg,/mnt/data/caozehao/Potsdam/labeled1/79.png
/mnt/data/caozehao/Potsdam/RGB1/80.jpg,/mnt/data/caozehao/Potsdam/labeled1/80.png
/mnt/data/caozehao/Potsdam/RGB1/81.jpg,/mnt/data/caozehao/Potsdam/labeled1/81.png
/mnt/data/caozehao/Potsdam/RGB1/82.jpg,/mnt/data/caozehao/Potsdam/labeled1/82.png
/mnt/data/caozehao/Potsdam/RGB1/83.jpg,/mnt/data/caozehao/Potsdam/labeled1/83.png
/mnt/data/caozehao/Potsdam/RGB1/84.jpg,/mnt/data/caozehao/Potsdam/labeled1/84.png
/mnt/data/caozehao/Potsdam/RGB1/85.jpg,/mnt/data/caozehao/Potsdam/labeled1/85.png
/mnt/data/caozehao/Potsdam/RGB1/86.jpg,/mnt/data/caozehao/Potsdam/labeled1/86.png
